ID Year,Year,Violent Crime,Food Insecurity,County,ID Geography,Slug Geography
2016,2016,353.3800049,0.136000007,"Mono County, CA",05000US06051,mono-county-ca
2016,2016,464.3099976,0.126000002,"Monterey County, CA",05000US06053,monterey-county-ca
2016,2016,383.6300049,0.112000003,"Napa County, CA",05000US06055,napa-county-ca
2016,2016,275.6400146,0.148000002,"Nevada County, CA",05000US06057,nevada-county-ca
2016,2016,221.0599976,0.114,"Orange County, CA",05000US06059,orange-county-ca
2016,2016,203.4100037,0.134000003,"Placer County, CA",05000US06061,placer-county-ca
2016,2016,533.25,0.186000004,"Plumas County, CA",05000US06063,plumas-county-ca
2016,2016,305.5299988,0.127000004,"Riverside County, CA",05000US06065,riverside-county-ca
2016,2016,558.6400146,0.171000004,"Sacramento County, CA",05000US06067,sacramento-county-ca
2016,2016,373.1099854,0.104999997,"San Benito County, CA",05000US06069,san-benito-county-ca
2016,2016,430.5,0.131999999,"San Bernardino County, CA",05000US06071,san-bernardino-county-ca
2016,2016,367.0299988,0.138999999,"San Diego County, CA",05000US06073,san-diego-county-ca
2016,2016,702.6599731,0.166999996,"San Francisco County, CA",05000US06075,san-francisco-county-ca
2016,2016,839.2199707,0.163000003,"San Joaquin County, CA",05000US06077,san-joaquin-county-ca
2016,2016,281.9100037,0.143999994,"San Luis Obispo County, CA",05000US06079,san-luis-obispo-county-ca
2016,2016,235.4900055,0.111000001,"San Mateo County, CA",05000US06081,san-mateo-county-ca
2016,2016,400.5100098,0.120999999,"Santa Barbara County, CA",05000US06083,santa-barbara-county-ca
2016,2016,262.1400146,0.120999999,"Santa Clara County, CA",05000US06085,santa-clara-county-ca
2016,2016,443.3699951,0.138999999,"Santa Cruz County, CA",05000US06087,santa-cruz-county-ca
2016,2016,756.9699707,0.187000006,"Shasta County, CA",05000US06089,shasta-county-ca
2016,2016,424.4299927,0.187999994,"Sierra County, CA",05000US06091,sierra-county-ca
2016,2016,293.5299988,0.204999998,"Siskiyou County, CA",05000US06093,siskiyou-county-ca
2016,2016,445.6499939,0.151999995,"Solano County, CA",05000US06095,solano-county-ca
2016,2016,366.2799988,0.130999997,"Sonoma County, CA",05000US06097,sonoma-county-ca
2016,2016,515.3699951,0.160999998,"Stanislaus County, CA",05000US06099,stanislaus-county-ca
2016,2016,356.1600037,0.182999998,"Sutter County, CA",05000US06101,sutter-county-ca
2016,2016,558.210022,0.172000006,"Tehama County, CA",05000US06103,tehama-county-ca
2016,2016,214.0200043,0.196999997,"Trinity County, CA",05000US06105,trinity-county-ca
2016,2016,452.730011,0.150000006,"Tulare County, CA",05000US06107,tulare-county-ca
2016,2016,198.9900055,0.166999996,"Tuolumne County, CA",05000US06109,tuolumne-county-ca
2016,2016,205.0200043,0.104000002,"Ventura County, CA",05000US06111,ventura-county-ca
2016,2016,269.25,0.159999996,"Yolo County, CA",05000US06113,yolo-county-ca
2016,2016,401.0799866,0.193000004,"Yuba County, CA",05000US06115,yuba-county-ca
2015,2015,723.4899902,0.156000003,"Alameda County, CA",05000US06001,alameda-county-ca
2015,2015,719.2199707,0.152999997,"Alpine County, CA",05000US06003,alpine-county-ca
2015,2015,294.0799866,0.144999996,"Amador County, CA",05000US06005,amador-county-ca
2015,2015,304.1099854,0.181999996,"Butte County, CA",05000US06007,butte-county-ca
2015,2015,228.9299927,0.147,"Calaveras County, CA",05000US06009,calaveras-county-ca
2015,2015,215.9199982,0.175999999,"Colusa County, CA",05000US06011,colusa-county-ca
2015,2015,396.6000061,0.131999999,"Contra Costa County, CA",05000US06013,contra-costa-county-ca
2015,2015,492.5899963,0.187999994,"Del Norte County, CA",05000US06015,del-norte-county-ca
2015,2015,241.1900024,0.128999993,"El Dorado County, CA",05000US06017,el-dorado-county-ca
2015,2015,543.0499878,0.188999996,"Fresno County, CA",05000US06019,fresno-county-ca
2015,2015,254.2299957,0.170000002,"Glenn County, CA",05000US06021,glenn-county-ca
2015,2015,333.7900085,0.180000007,"Humboldt County, CA",05000US06023,humboldt-county-ca
2015,2015,303.980011,0.226999998,"Imperial County, CA",05000US06025,imperial-county-ca
2015,2015,393.1400146,0.143000007,"Inyo County, CA",05000US06027,inyo-county-ca
2015,2015,561.1400146,0.171000004,"Kern County, CA",05000US06029,kern-county-ca
2015,2015,397.8800049,0.184,"Kings County, CA",05000US06031,kings-county-ca
2015,2015,512.2800293,0.199000001,"Lake County, CA",05000US06033,lake-county-ca
2015,2015,353.3299866,0.173999995,"Lassen County, CA",05000US06035,lassen-county-ca
2015,2015,473.8999939,0.163000003,"Los Angeles County, CA",05000US06037,los-angeles-county-ca
2015,2015,521.3499756,0.162,"Madera County, CA",05000US06039,madera-county-ca
2015,2015,202.6999969,0.115000002,"Marin County, CA",05000US06041,marin-county-ca
2015,2015,295.9500122,0.152999997,"Mariposa County, CA",05000US06043,mariposa-county-ca
2015,2015,501.3599854,0.162,"Mendocino County, CA",05000US06045,mendocino-county-ca
2015,2015,603.6799927,0.194000006,"Merced County, CA",05000US06047,merced-county-ca
2015,2015,440,0.174999997,"Modoc County, CA",05000US06049,modoc-county-ca
2015,2015,353.3800049,0.143000007,"Mono County, CA",05000US06051,mono-county-ca
2015,2015,464.3099976,0.149000004,"Monterey County, CA",05000US06053,monterey-county-ca
2015,2015,383.6300049,0.119999997,"Napa County, CA",05000US06055,napa-county-ca
2015,2015,275.6400146,0.137999997,"Nevada County, CA",05000US06057,nevada-county-ca
2015,2015,221.0599976,0.122000001,"Orange County, CA",05000US06059,orange-county-ca
2015,2015,203.4100037,0.127000004,"Placer County, CA",05000US06061,placer-county-ca
2015,2015,533.25,0.174999997,"Plumas County, CA",05000US06063,plumas-county-ca
2015,2015,305.5299988,0.144999996,"Riverside County, CA",05000US06065,riverside-county-ca
2015,2015,558.6400146,0.171000004,"Sacramento County, CA",05000US06067,sacramento-county-ca
2015,2015,373.1099854,0.136999995,"San Benito County, CA",05000US06069,san-benito-county-ca
2015,2015,430.5,0.152999997,"San Bernardino County, CA",05000US06071,san-bernardino-county-ca
2015,2015,367.0299988,0.145999998,"San Diego County, CA",05000US06073,san-diego-county-ca
2015,2015,702.6599731,0.165000007,"San Francisco County, CA",05000US06075,san-francisco-county-ca
2015,2015,839.2199707,0.179000005,"San Joaquin County, CA",05000US06077,san-joaquin-county-ca
2015,2015,281.9100037,0.141000003,"San Luis Obispo County, CA",05000US06079,san-luis-obispo-county-ca
2015,2015,235.4900055,0.114,"San Mateo County, CA",05000US06081,san-mateo-county-ca
2015,2015,400.5100098,0.135000005,"Santa Barbara County, CA",05000US06083,santa-barbara-county-ca
2015,2015,262.1400146,0.126000002,"Santa Clara County, CA",05000US06085,santa-clara-county-ca
2015,2015,443.3699951,0.148000002,"Santa Cruz County, CA",05000US06087,santa-cruz-county-ca
2015,2015,756.9699707,0.180999994,"Shasta County, CA",05000US06089,shasta-county-ca
2015,2015,424.4299927,0.172000006,"Sierra County, CA",05000US06091,sierra-county-ca
2015,2015,293.5299988,0.195999995,"Siskiyou County, CA",05000US06093,siskiyou-county-ca
2015,2015,445.6499939,0.152999997,"Solano County, CA",05000US06095,solano-county-ca
2015,2015,366.2799988,0.134000003,"Sonoma County, CA",05000US06097,sonoma-county-ca
2015,2015,515.3699951,0.175999999,"Stanislaus County, CA",05000US06099,stanislaus-county-ca
2015,2015,356.1600037,0.191,"Sutter County, CA",05000US06101,sutter-county-ca
2015,2015,558.210022,0.179000005,"Tehama County, CA",05000US06103,tehama-county-ca
2015,2015,214.0200043,0.187000006,"Trinity County, CA",05000US06105,trinity-county-ca
2015,2015,452.730011,0.177000001,"Tulare County, CA",05000US06107,tulare-county-ca
2015,2015,198.9900055,0.157000005,"Tuolumne County, CA",05000US06109,tuolumne-county-ca
2015,2015,205.0200043,0.115999997,"Ventura County, CA",05000US06111,ventura-county-ca
2015,2015,269.25,0.169,"Yolo County, CA",05000US06113,yolo-county-ca
2015,2015,401.0799866,0.200000003,"Yuba County, CA",05000US06115,yuba-county-ca
2014,2014,719.289978,0.162,"Alameda County, CA",05000US06001,alameda-county-ca
2014,2014,880.539978,0.162,"Alpine County, CA",05000US06003,alpine-county-ca
2014,2014,273.6900024,0.138999999,"Amador County, CA",05000US06005,amador-county-ca
2014,2014,341.8399963,0.184,"Butte County, CA",05000US06007,butte-county-ca
2014,2014,213.5,0.145999998,"Calaveras County, CA",05000US06009,calaveras-county-ca
2014,2014,237.1999969,0.197999999,"Colusa County, CA",05000US06011,colusa-county-ca
2014,2014,397.730011,0.137999997,"Contra Costa County, CA",05000US06013,contra-costa-county-ca
2014,2014,436.9299927,0.186000004,"Del Norte County, CA",05000US06015,del-norte-county-ca
2014,2014,257.3999939,0.130999997,"El Dorado County, CA",05000US06017,el-dorado-county-ca
2014,2014,535.2199707,0.208000004,"Fresno County, CA",05000US06019,fresno-county-ca
2014,2014,226.1000061,0.180999994,"Glenn County, CA",05000US06021,glenn-county-ca
2014,2014,377.8099976,0.171000004,"Humboldt County, CA",05000US06023,humboldt-county-ca
2014,2014,326.1300049,0.277999997,"Imperial County, CA",05000US06025,imperial-county-ca
2014,2014,399.6099854,0.138999999,"Inyo County, CA",05000US06027,inyo-county-ca
2014,2014,567.8900146,0.188999996,"Kern County, CA",05000US06029,kern-county-ca
2014,2014,385.730011,0.199000001,"Kings County, CA",05000US06031,kings-county-ca
2014,2014,460.4200134,0.202000007,"Lake County, CA",05000US06033,lake-county-ca
2014,2014,318.8599854,0.173999995,"Lassen County, CA",05000US06035,lassen-county-ca
2014,2014,510.1900024,0.179000005,"Los Angeles County, CA",05000US06037,los-angeles-county-ca
2014,2014,470.5499878,0.181999996,"Madera County, CA",05000US06039,madera-county-ca
2014,2014,209.6999969,0.115000002,"Marin County, CA",05000US06041,marin-county-ca
2014,2014,255.8200073,0.150000006,"Mariposa County, CA",05000US06043,mariposa-county-ca
2014,2014,567.7399902,0.158000007,"Mendocino County, CA",05000US06045,mendocino-county-ca
2014,2014,590.9500122,0.215000004,"Merced County, CA",05000US06047,merced-county-ca
2014,2014,241.1499939,0.182999998,"Modoc County, CA",05000US06049,modoc-county-ca
2014,2014,380.2600098,0.142000005,"Mono County, CA",05000US06051,mono-county-ca
2014,2014,491.4700012,0.164000005,"Monterey County, CA",05000US06053,monterey-county-ca
2014,2014,411.9299927,0.125,"Napa County, CA",05000US06055,napa-county-ca
2014,2014,293.25,0.130999997,"Nevada County, CA",05000US06057,nevada-county-ca
2014,2014,229.7299957,0.127000004,"Orange County, CA",05000US06059,orange-county-ca
2014,2014,217.8200073,0.125,"Placer County, CA",05000US06061,placer-county-ca
2014,2014,552.9699707,0.175999999,"Plumas County, CA",05000US06063,plumas-county-ca
2014,2014,314.5400085,0.157000005,"Riverside County, CA",05000US06065,riverside-county-ca
2014,2014,586.9500122,0.172999993,"Sacramento County, CA",05000US06067,sacramento-county-ca
2014,2014,395.0599976,0.159999996,"San Benito County, CA",05000US06069,san-benito-county-ca
2014,2014,451.2200012,0.165000007,"San Bernardino County, CA",05000US06071,san-bernardino-county-ca
2014,2014,383.4599915,0.150000006,"San Diego County, CA",05000US06073,san-diego-county-ca
2014,2014,712.1500244,0.165999994,"San Francisco County, CA",05000US06075,san-francisco-county-ca
2014,2014,812.4899902,0.194999993,"San Joaquin County, CA",05000US06077,san-joaquin-county-ca
2014,2014,258.519989,0.141000003,"San Luis Obispo County, CA",05000US06079,san-luis-obispo-county-ca
2014,2014,252.5399933,0.116999999,"San Mateo County, CA",05000US06081,san-mateo-county-ca
2014,2014,429.0599976,0.140000001,"Santa Barbara County, CA",05000US06083,santa-barbara-county-ca
2014,2014,266.3500061,0.134000003,"Santa Clara County, CA",05000US06085,santa-clara-county-ca
2014,2014,474.0899963,0.156000003,"Santa Cruz County, CA",05000US06087,santa-cruz-county-ca
2014,2014,750.6900024,0.180999994,"Shasta County, CA",05000US06089,shasta-county-ca
2014,2014,379.9500122,0.165000007,"Sierra County, CA",05000US06091,sierra-county-ca
2014,2014,353.25,0.195999995,"Siskiyou County, CA",05000US06093,siskiyou-county-ca
2014,2014,467.9400024,0.156000003,"Solano County, CA",05000US06095,solano-county-ca
2014,2014,381.7900085,0.135000005,"Sonoma County, CA",05000US06097,sonoma-county-ca
2014,2014,507.8200073,0.192000002,"Stanislaus County, CA",05000US06099,stanislaus-county-ca
2014,2014,358.3800049,0.202000007,"Sutter County, CA",05000US06101,sutter-county-ca
2014,2014,582.1599731,0.187000006,"Tehama County, CA",05000US06103,tehama-county-ca
2014,2014,213.5,0.194000006,"Trinity County, CA",05000US06105,trinity-county-ca
2014,2014,470,0.197999999,"Tulare County, CA",05000US06107,tulare-county-ca
2014,2014,230.6199951,0.157000005,"Tuolumne County, CA",05000US06109,tuolumne-county-ca
2014,2014,222.8800049,0.126000002,"Ventura County, CA",05000US06111,ventura-county-ca
2014,2014,270.8500061,0.175999999,"Yolo County, CA",05000US06113,yolo-county-ca
2014,2014,396.2799988,0.213,"Yuba County, CA",05000US06115,yuba-county-ca
